co_ref,total_cc_calls,last_cc_call,cutoff_date,days_since_last_cc_call,cc_calls_last_7,cc_calls_last_30,total_complaints,customer_issues,financial_issues,pricing_mentions,avg_cc_sentiment,repeat_call_ratio,high_call_volume
CK0947,4,2025-03-03,2026-03-20,382,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,1
CK1851,1,2024-05-12,2025-03-19,311,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CK3896,2,2024-06-12,2025-02-16,249,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CK3896,2,2024-06-12,2026-02-16,614,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CK6097,7,2024-09-12,2025-06-18,279,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.125,1
CK6097,7,2024-09-12,2026-06-18,644,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.125,1
CK6097,7,2024-09-12,2024-06-18,-86,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.125,1
CK6153,1,2025-02-09,2025-05-27,107,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CK8782,4,2025-04-12,2026-04-18,371,2.0,2.0,0.0,0.0,0.0,0.0,87.5,0.4,1
CK8782,4,2025-04-12,2025-04-18,6,2.0,2.0,0.0,0.0,0.0,0.0,87.5,0.4,1
CL0216,2,2025-01-10,2025-04-18,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CL0216,2,2025-01-10,2026-04-18,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CL2155,7,2025-09-10,2025-09-20,10,0.0,1.0,0.0,0.0,0.0,0.0,38.57142857142857,0.0,1
CL2155,7,2025-09-10,2026-09-20,375,0.0,1.0,0.0,0.0,0.0,0.0,38.57142857142857,0.0,1
CL2155,7,2025-09-10,2024-09-20,-355,0.0,1.0,0.0,0.0,0.0,0.0,38.57142857142857,0.0,1
CL4518,2,2025-04-02,2026-06-18,442,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CL4518,2,2025-04-02,2025-06-18,77,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CL6498,2,2024-04-11,2025-10-24,561,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CL6498,2,2024-04-11,2024-10-24,196,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CL6908,1,2025-03-09,2025-09-27,202,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CL7386,3,2025-12-12,2025-06-18,-177,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0,0
CL7386,3,2025-12-12,2026-06-18,188,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0,0
CM1652,1,2025-02-07,2025-04-23,75,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CM3500,1,2025-10-09,2025-10-26,17,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CM4078,5,2025-02-10,2026-09-18,585,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1
CM4078,5,2025-02-10,2025-09-18,220,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1
CM4078,5,2025-02-10,2024-09-18,-145,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1
CM6839,1,2025-04-11,2025-11-23,226,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CM6973,2,2025-06-03,2025-07-29,56,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CN6028,5,2025-08-10,2026-11-18,465,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
CN6028,5,2025-08-10,2025-11-18,100,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
CN6028,5,2025-08-10,2024-11-18,-265,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
CN6267,3,2024-11-11,2025-11-18,372,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.25,0
CN6267,3,2024-11-11,2026-11-18,737,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.25,0
CN6267,3,2024-11-11,2024-11-18,7,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.25,0
CO0386,1,2025-04-11,2025-07-27,107,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
CO0781,1,2026-06-01,2026-07-19,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CO6677,1,2025-02-06,2025-02-22,16,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0
CO9306,1,2025-09-12,2026-07-19,310,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1006,2,2024-08-11,2025-11-23,469,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CP1006,2,2024-08-11,2024-11-23,104,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CP1059,2,2024-10-12,2025-03-22,161,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1059,2,2024-10-12,2026-03-22,526,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1104,1,2025-03-07,2025-03-27,20,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP1106,1,2025-11-12,2026-09-17,309,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CP1127,1,2025-07-01,2025-10-24,115,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1189,1,2025-12-02,2026-08-22,263,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP1195,1,2025-09-10,2026-05-21,253,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP1213,6,2025-12-12,2025-06-20,-175,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
CP1213,6,2025-12-12,2026-06-20,190,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
CP1213,6,2025-12-12,2024-06-20,-540,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
CP1271,2,2024-02-12,2025-03-25,407,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1271,2,2024-02-12,2024-03-25,42,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1294,3,2024-12-12,2025-11-23,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CP1294,3,2024-12-12,2024-11-23,-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CP1295,1,2024-12-12,2025-11-22,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CP1407,3,2025-05-11,2026-02-17,282,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
CP1431,1,2025-03-10,2025-05-24,75,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP1436,1,2025-02-05,2025-08-29,205,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP1449,1,2025-02-05,2025-02-26,21,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP1461,1,2024-08-11,2024-12-27,138,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP3011,5,2025-10-11,2025-05-19,-145,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.16666666666666666,1
CP3011,5,2025-10-11,2026-05-19,220,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.16666666666666666,1
CP3033,1,2025-01-12,2025-09-23,254,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CP3056,1,2025-05-09,2025-09-26,140,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP3065,3,2024-05-12,2026-05-19,737,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CP3065,3,2024-05-12,2025-05-19,372,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CP3065,3,2024-05-12,2024-05-19,7,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CP3107,2,2025-03-03,2025-05-29,87,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0
CP3148,1,2025-09-10,2026-05-19,251,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CP3369,2,2025-03-02,2025-05-20,79,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
CP3369,2,2025-03-02,2026-05-20,444,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
CP4146,1,2025-07-04,2025-12-22,171,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP6050,1,2025-03-03,2025-07-25,144,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CP8733,1,2025-03-01,2025-12-21,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CQ0778,1,2025-03-09,2025-06-26,109,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CQ1889,1,2025-02-07,2025-05-24,106,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CR0931,1,2025-01-12,2025-11-24,316,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
CR1269,1,2025-03-10,2025-05-25,76,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CR7269,1,2025-06-03,2025-06-23,20,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0
CR7430,1,2024-12-12,2025-09-28,290,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CS0691,1,2025-10-02,2026-01-20,110,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CS1136,1,2025-05-03,2026-04-19,351,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CS1332,2,2025-03-10,2025-03-20,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CS1332,2,2025-03-10,2026-03-20,375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CS5223,1,2025-08-10,2025-08-26,16,0.0,1.0,0.0,0.0,0.0,0.0,95.0,0.0,0
CS8024,1,2025-07-10,2025-08-28,49,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CS9582,3,2025-06-11,2025-07-25,44,0.0,0.0,0.0,0.0,0.0,0.0,46.666666666666664,0.0,0
CT4782,2,2026-06-01,2026-10-22,143,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CT9062,1,2025-01-05,2025-10-23,291,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CT9974,2,2025-02-10,2025-08-18,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CT9974,2,2025-02-10,2026-08-18,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CU2364,4,2025-05-11,2025-05-22,11,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1
CU2364,4,2025-05-11,2026-05-22,376,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1
CU7383,3,2025-04-07,2025-08-26,141,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
CU7848,1,2025-06-10,2025-10-23,135,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CV4320,2,2025-11-09,2025-11-25,16,0.0,2.0,0.0,0.0,0.0,0.0,77.5,0.0,0
CV4638,1,2025-10-02,2026-04-21,201,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CV9606,6,2025-07-10,2025-09-27,79,0.0,0.0,0.0,0.0,0.0,0.0,81.66666666666667,0.0,1
CW0904,1,2024-09-12,2025-01-27,137,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CW1245,1,2025-10-12,2025-12-22,71,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CW4820,1,2025-06-08,2025-08-26,79,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
CW8415,2,2024-04-12,2025-08-27,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CW8415,2,2024-04-12,2024-08-27,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CX4868,4,2025-12-11,2025-11-19,-22,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
CX4868,4,2025-12-11,2026-11-19,343,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
CX4868,4,2025-12-11,2024-11-19,-387,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
CX8586,1,2025-01-08,2025-04-24,106,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CY2484,1,2025-03-11,2025-05-28,78,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
CY6156,1,2025-09-10,2026-07-18,311,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
CY8491,3,2024-02-12,2025-02-18,372,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CY8491,3,2024-02-12,2026-02-18,737,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CY8491,3,2024-02-12,2024-02-19,7,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.25,0
CY9131,1,2024-11-11,2025-04-26,166,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
CZ5620,1,2025-01-04,2025-07-23,200,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
CZ7343,2,2025-04-12,2025-05-23,41,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DA1167,3,2025-03-10,2025-06-27,109,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
DA1503,1,2025-03-02,2025-08-26,177,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DA6155,1,2025-11-11,2026-03-20,129,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
DA7252,2,2025-07-05,2025-08-25,51,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DB3887,2,2025-07-02,2025-07-22,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DB3887,2,2025-07-02,2026-07-22,385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DB4657,3,2026-06-01,2026-09-18,109,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
DB4657,3,2026-06-01,2025-09-18,-256,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
DB8427,2,2025-11-12,2026-03-19,127,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DC0871,2,2024-05-12,2025-07-26,440,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
DC0871,2,2024-05-12,2024-07-26,75,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
DC2124,2,2025-02-05,2025-04-24,78,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DC3293,2,2024-08-11,2025-03-22,223,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DC3293,2,2024-08-11,2026-03-22,588,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DD1272,1,2025-05-06,2025-10-28,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DD3430,1,2024-10-12,2025-02-22,133,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
DD3777,1,2025-02-07,2025-07-26,169,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DD4883,2,2025-02-12,2025-04-21,68,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DD4883,2,2025-02-12,2026-04-21,433,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DD6167,1,2024-09-12,2025-07-26,317,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DE1664,2,2025-11-12,2025-11-25,13,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DE7294,1,2025-05-02,2025-09-24,145,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DE9886,1,2024-10-12,2025-08-25,317,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DF0392,3,2025-08-10,2025-03-18,-145,0.0,0.0,0.0,0.0,0.0,0.0,78.33333333333333,0.0,0
DF0392,3,2025-08-10,2026-03-18,220,0.0,0.0,0.0,0.0,0.0,0.0,78.33333333333333,0.0,0
DF1454,1,2024-12-12,2025-02-25,75,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DG0200,1,2024-11-11,2025-04-24,164,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DG1593,1,2024-11-11,2025-08-26,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DG5394,1,2025-01-10,2025-09-26,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DG7415,1,2024-11-11,2025-01-27,77,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DG7832,3,2025-07-11,2025-10-28,109,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
DG9707,1,2025-08-07,2025-11-23,108,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
DH4152,1,2025-07-07,2025-08-29,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DH5624,1,2024-06-11,2025-03-27,289,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
DH8401,4,2025-04-03,2025-08-20,139,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
DH8401,4,2025-04-03,2026-08-20,504,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
DH8668,1,2025-10-11,2025-11-22,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DI0418,1,2025-01-12,2025-08-27,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DI0612,2,2024-06-11,2025-03-20,282,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DI0612,2,2024-06-11,2026-03-20,647,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DI1223,4,2025-01-12,2025-09-20,251,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
DI1223,4,2025-01-12,2026-09-20,616,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
DI2533,2,2025-10-01,2025-10-22,21,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DI2533,2,2025-10-01,2026-10-22,386,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DI3446,1,2025-02-04,2025-02-25,21,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DI4436,1,2025-12-12,2026-02-17,67,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DI6269,4,2025-06-11,2026-06-17,371,1.0,1.0,0.0,0.0,0.0,0.0,45.0,0.2,1
DI6269,4,2025-06-11,2025-06-17,6,1.0,1.0,0.0,0.0,0.0,0.0,45.0,0.2,1
DI9712,2,2025-03-12,2025-08-23,164,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DJ0377,3,2024-01-11,2026-09-17,980,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DJ0377,3,2024-01-11,2025-09-17,615,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DJ0377,3,2024-01-11,2024-09-17,250,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DJ2695,1,2025-06-03,2025-07-28,55,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DJ5218,1,2025-06-10,2025-09-26,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DJ5557,1,2025-10-02,2025-10-23,21,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0
DJ7581,1,2025-01-12,2025-10-23,284,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DJ8604,1,2025-02-04,2025-05-29,114,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DK3627,2,2025-04-11,2025-08-18,129,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DK3627,2,2025-04-11,2026-08-18,494,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DK7619,4,2025-06-10,2025-11-19,162,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
DK7619,4,2025-06-10,2026-11-19,527,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
DK8336,3,2024-01-11,2025-09-19,617,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DK8336,3,2024-01-11,2026-09-19,982,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DK8336,3,2024-01-11,2024-09-19,252,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DL0117,2,2025-11-03,2026-01-21,79,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DL0965,4,2025-03-03,2025-06-20,109,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
DL0965,4,2025-03-03,2026-06-20,474,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
DL2287,1,2024-12-11,2025-09-24,287,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
DL3152,3,2025-07-10,2025-12-19,162,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
DL3152,3,2025-07-10,2024-12-19,-203,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
DL4444,5,2024-08-11,2025-05-22,284,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1
DL4444,5,2024-08-11,2026-05-22,649,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1
DL4444,5,2024-08-11,2024-05-22,-81,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1
DL5028,2,2025-08-01,2026-06-21,324,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
DL6254,2,2025-07-01,2025-08-21,51,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DL6254,2,2025-07-01,2026-08-21,416,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DL6834,1,2025-08-04,2025-10-29,86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
DM6500,2,2024-05-12,2025-02-20,284,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DN0886,1,2025-10-11,2026-03-18,158,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DN1174,2,2024-07-11,2025-09-23,439,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
DN1174,2,2024-07-11,2024-09-23,74,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
DN1997,2,2025-02-06,2025-11-25,292,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DN2226,2,2025-04-09,2025-08-27,140,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
DN3375,1,2025-01-10,2025-02-25,46,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0
DN3955,4,2024-09-12,2025-03-21,190,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
DN3955,4,2024-09-12,2026-03-21,555,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
DN4865,4,2025-06-01,2025-06-20,19,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,1
DN4865,4,2025-06-01,2026-06-20,384,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,1
DN6510,2,2024-10-12,2025-01-29,109,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DN8105,1,2025-07-07,2025-07-25,18,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DN9061,5,2026-07-01,2025-08-19,-316,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
DN9061,5,2026-07-01,2026-08-19,49,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
DO4558,2,2025-08-12,2025-08-29,17,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DO6848,2,2025-06-02,2026-11-18,534,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
DO6848,2,2025-06-02,2025-11-18,169,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
DO8424,1,2025-10-09,2025-10-28,19,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DP0294,2,2024-07-11,2025-07-23,377,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DP0294,2,2024-07-11,2024-07-23,12,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DP6595,1,2025-03-11,2025-07-24,135,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
DQ2244,1,2024-10-12,2025-06-23,254,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DQ3076,1,2025-02-07,2025-03-27,48,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
DQ4262,2,2025-03-03,2025-11-19,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DQ4262,2,2025-03-03,2026-11-19,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DQ7533,1,2024-09-12,2025-03-26,195,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DQ9290,4,2024-11-12,2025-11-26,379,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DQ9290,4,2024-11-12,2024-11-26,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DR1852,3,2025-07-11,2025-11-26,138,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DR1852,3,2025-07-11,2024-11-26,-227,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DR2481,1,2025-04-04,2025-07-29,116,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
DR4158,1,2025-02-07,2025-10-24,259,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DR6212,2,2025-11-04,2025-12-22,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DR7111,1,2025-03-10,2025-08-25,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS0817,1,2025-06-10,2025-10-28,140,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DS2488,1,2025-09-09,2025-09-26,17,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DS5781,2,2025-11-12,2025-11-26,14,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0
DS6728,1,2025-01-12,2025-07-24,193,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DT0301,1,2025-01-08,2025-01-25,17,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DT1320,1,2025-03-10,2025-09-23,197,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DT4854,1,2026-05-01,2026-06-21,51,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DU3847,1,2025-11-02,2025-12-20,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
DV2286,2,2024-05-12,2025-01-20,253,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DV2286,2,2024-05-12,2026-01-20,618,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
DV2320,4,2024-12-12,2026-09-21,648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DV2320,4,2024-12-12,2025-09-21,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DV3656,1,2025-02-10,2025-03-23,41,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
